Title, Summary, Date, Link, 
Altice International storms strong market with €2.8bn hits lowest ever coupon,Altice International jumped at this week’s strong market conditions launching a €2.8bn-equivalent refinancing hitting the lowest ever coupon level for the telecoms group and saving itself €187m in annual interest. The strong execution with a size increase and performance in the aftermarket shows a market wide open for other well-followed high yield names looking for a refinancing opportunity.,09 Jan 2020,https://www.globalcapital.com/article/b1jtsp05w07rqp/altice-international-storms-strong-market-with-28bn-hits-lowest-ever-coupon
World Bank’s cat bonds a win for all says analyst,Catastrophe bonds issued by the World Bank have been positive for both investors and the countries receiving protection from the securities according to one market veteran. The organisation’s activity in insurance-linked securities has been highly innovative but has also received criticism from some quarters.,09 Jan 2020,https://www.globalcapital.com/article/b1jtq2nzvgh6zm/world-banks-cat-bonds-a-win-for-all-says-analyst
People moves in brief,Funding Circle picks up former securitization syndicator — Campbell moves from HSBC to RBC — Long-time DCM banker turns up at Aramco,09 Jan 2020,https://www.globalcapital.com/article/b1jtsqggx6y2w4/people-moves-in-brief
Israel USD1bn 2% Jan 30 USD2bn 3.375% Jan 50,,09 Jan 2020,https://www.globalcapital.com/article/b1jtxqgxfffn3b/israel-usd1bn-2-jan-30-usd2bn-3375-jan-50
New CLO managers flock to Europe to prey on downgrades,The European CLO market is marking the new year by bracing itself for a series of corporate downgrades. Ellington a US CLO manager has been sounding out the European market about bringing an ‘enhanced CLO’ in the first half of the year which would allow for up to 50% of the portfolio to be debt rated triple-C or below a far cry from the standard 7.5%.,09 Jan 2020,https://www.globalcapital.com/article/b1jts4njk2hp2t/new-clo-managers-flock-to-europe-to-prey-on-downgrades
GlobalCapital Americas Derivatives Awards 2020: the nominees,GlobalCapital is delighted to announce the nominees for this year’s Americas Derivatives awards.,09 Jan 2020,https://www.globalcapital.com/article/b1jts3g7zsdh2r/globalcapital-americas-derivatives-awards-2020-the-nominees
JP Morgan places $575m bond exchangeable into Alibaba stock,JP Morgan has issued a $575m synthetic bond exchangeable into the American depositary receipts of Alibaba the Chinese e-commerce company.,09 Jan 2020,https://www.globalcapital.com/article/b1jts2w09x8gt7/jp-morgan-places-$575m-bond-exchangeable-into-alibaba-stock
Maple market opens with green shoots,A pair of supranationals opened the Maple market with sustainability bonds this week. The Canadian green market is “going through a growth phase” as more and more domestic investors show interest in the product according to bankers.,09 Jan 2020,https://www.globalcapital.com/article/b1jtsnkw4wzj6f/maple-market-opens-with-green-shoots
EM swings from fear to fest amid US-Iran crisis,A week that started with a panic about the potential for conflict between Iran and the US appeared to end with capital market issuance conditions so good as to be marked “10 out of 10”. As the loan market defied Middle East risk borrowers and bond bankers are gearing up for a week ahead of huge issuance while equity bankers are ruing missed opportunities. Sam Kerr Mariam Meskin and Francesca Young report.,09 Jan 2020,https://www.globalcapital.com/article/b1jtrlvyzwshx0/em-swings-from-fear-to-fest-amid-us-iran-crisis
LeasePlan holding company taps to take out sub notes,Lincoln Financing the holding company of LeasePlan hass tapped its senior secured 2024s for an extra €500m looking to pay down payment-in-kind notes and fund its interest reserve. The deal follows last year’s €1.35bn issue which paid down debt incurred when a sponsor consortium bought the company in 2016.,09 Jan 2020,https://www.globalcapital.com/article/b1jtrjh4g9kk3j/leaseplan-holding-company-taps-to-take-out-sub-notes
EIB breaks euro book record World Bank prints joint-biggest size,The European Investment Bank and World Bank kept the strong momentum flowing in the euro public sector bond market on Thursday hitting the sweet spot with 10 and seven year benchmarks respectively.,09 Jan 2020,https://www.globalcapital.com/article/b1jtrs6mykl0dl/eib-breaks-euro-book-record-world-bank-prints-jointbiggest-size
Portugal looking at green bonds ‘inevitable’ says DMO chief,Portugal will likely examine the issuance of green bonds following the re-election in October of the country’s socialist party who are focused on sustainability according to the head of the Portuguese debt management office.,09 Jan 2020,https://www.globalcapital.com/article/b1jtrrmqzcqmt2/portugal-looking-at-green-bonds-inevitable-says-dmo-chief
LCH marks record 2019 across CCPs,LCH shrugged off worries about its place in euro clearing after Brexit to notch up record clearing volumes across its clearing houses in 2019.,09 Jan 2020,https://www.globalcapital.com/article/b1jtrkdj2mnyvs/lch-marks-record-2019-across-ccps
RBC looks to profit amid European blues,RBC Capital Markets is beefing up financial sponsors aiming to boost its European business during 2020 writes David Rothnie.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqj0x22qhks/rbc-looks-to-profit-amid-european-blues
Record debt pile leaves emerging markets ‘vulnerable’ to shock,Emerging market borrowers’ growing appetite for capital market debt has increased the risks of a shock triggering a financial crisis the World Bank has warned.,09 Jan 2020,https://www.globalcapital.com/article/b1jtr8wgwjyfx9/record-debt-pile-leaves-emerging-markets-vulnerable-to-shock
EDC impresses with Sonia five year,Export Development Canada has started its 2020 funding with a Sonia floating rate note after the European Investment Bank earlier this week brought the first trade in the format of the year.,09 Jan 2020,https://www.globalcapital.com/article/b1jtr2yt1w8v47/edc-impresses-with-sonia-five-year
Cellnex gets blowout bid for €450m,Crossover credit Cellnex the Spanish mobile phone mast owner offered investment grade bond investors the chance to pick up some spread on Thursday while unrated Air France-KLM waits in the wings.,09 Jan 2020,https://www.globalcapital.com/article/b1jtr2fxf2qqpx/cellnex-gets-blowout-bid-for-450m
Anglo American rescues Sirius Minerals after high yield failure,Shares in Sirius Minerals the UK firm that is battling to build a mine for polyhalite fertiliser beneath the North York Moors rallied significantly on Wednesday after the company said it was in advanced takeover discussions with Anglo American.,09 Jan 2020,https://www.globalcapital.com/article/b1jts66xycs7g3/anglo-american-rescues-sirius-minerals-after-high-yield-failure
NatWest Markets joins leveraged loan swap market,NatWest Markets has started to offer currency swaps on leveraged loans with its first ‘perfect asset swap’ traded in December. It joins just two other banks regularly offering the product which is crucial for connecting the sterling leveraged finance market to the deep demand created by euro-based CLO buyers.,09 Jan 2020,https://www.globalcapital.com/article/b1jtr0sm1h2ws3/natwest-markets-joins-leveraged-loan-swap-market
Solar ABS issuer inks $200m solar loan sale,Residential solar lender Dividend Finance has signed a $200m residential solar loan sale with an institutional investor.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqxz6qvk4l3/solar-abs-issuer-inks-$200m-solar-loan-sale
GlobalCapital ECM Awards 2019: the poll is open,The poll is open for GlobalCapital’s Equity Capital Markets Awards for 2019 and we invite market participants to have their say on the best performers of last year. The results will be announced at our fifth annual ECM Awards Dinner on Wednesday March 18 in London — so please save the date.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqdydmh8ydd/globalcapital-ecm-awards-2019-the-poll-is-open
Loan market sputters with activity near zero,The 2020 syndicated loan market has made a far slower start to the year than in 2019 with not even $1bn of deals signed globally. Some bankers fear this is set to be another tepid year for European loans.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqcy0x0s8x6/loan-market-sputters-with-activity-near-zero
Barclays takes Oaktree distressed specialist,Xavier Clement has joined Barclays’ European credit trading business working under another former Bank of America Merrill Lynch banker.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqc60lbp0gl/barclays-takes-oaktree-distressed-specialist
Former JPM securitization syndicate banker joins Funding Circle,James Crispin who formerly ran JP Morgan’s securitization syndicate team for EMEA has returned to the market as part of marketplace lender Funding Circle’s ABS and capital markets operation following Funding Circle's switch to sponsoring its own deals last year.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqmp31rxmjg/former-jpm-securitization-syndicate-banker-joins-funding-circle
Investors predict flatter markets and tricky year for IPOs,Equity investors doubt that secondary markets will repeat the stellar performance of 2019 and are warning banks that IPO issuance difficult last year will not be any easier in 2020.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqb4z98y4xz/investors-predict-flatter-markets-and-tricky-year-for-ipos
E.On Red Electrica power up green bonds,Green corporate bond investors had plenty to sink their teeth into on Thursday with electric utlities E.On bringing three tranches and Red Electrica making its debut in the format.,09 Jan 2020,https://www.globalcapital.com/article/b1jtqpnkfsdv01/eon-red-electrica-power-up-green-bonds
ABN and Deutsche diversify into sterling with new senior trades,ABN Amro and Deutsche Bank opened books on new senior deals in the sterling bond market with bankers recognising that the currency is 'working very well' for international names.,09 Jan 2020,https://www.globalcapital.com/article/b1jtq6q5ww5tdh/abn-and-deutsche-diversify-into-sterling-with-new-senior-trades
SSAs jump into Kangaroos,The first Kangaroo deals of 2020 from SSAs started trickling through this week after ANZ blew the doors off the Australian dollar market with a A$3.5bn ($2.4bn) self-led domestic deal on Tuesday.,09 Jan 2020,https://www.globalcapital.com/article/b1jtpyg4cndx32/ssas-jump-into-kangaroos
Calisen Group revives UK IPO market in 2020,Calisen Group the KKR-backed manufacturer of smart energy appliances is preparing to raise £300m via an IPO on the London Stock Exchange having announced its intention to float on Thursday.,09 Jan 2020,https://www.globalcapital.com/article/b1jtpw957kvm8t/calisen-group-revives-uk-ipo-market-in-2020
Crédit Agricole Italia's dual tranche offers more juice with longer tenor,Crédit Agricole Italia marketed a dual-tranche bond with eight year and 25 year maturities. A steeper curve helped the longer tranche offer a higher pickup against the shorter bond but investors still placed hefty orders on both tenors.,09 Jan 2020,https://www.globalcapital.com/article/b1jtprb9srx4v8/cr233dit-agricole-italia39s-dual-tranche-offers-more-juice-with-longer-tenor
Israel's $3bn success paves path for CEEMEA surge,The State of Israel printed a $3bn dual tranche dollar bond on Thursday from a combined book of $20bn helping to buoy confidence in the CEEMEA market as US-Iran tensions faded. The bond was Israel’s largest ever deal and its tightest price in terms of spread.,09 Jan 2020,https://www.globalcapital.com/article/b1jtpqt0hmtnt8/israel39s-3bn-success-paves-path-for-ceemea-surge
